tenant_id,model,prompt_class,input_tokens,max_tokens_requested,actual_output_tokens,conversation_depth,has_tool_calls,has_system_message,num_tool_definitions,user_role_hint
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-3.5-turbo,tool_calling,526,0,287,1,true,true,3,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-3.5-turbo,vision,994,2048,508,4,false,true,0,first
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-flash,rag,3364,0,541,1,true,true,0,first
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-pro,chat_short,153,0,205,4,false,true,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-3.5-turbo,summarization,5286,0,399,3,false,true,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-pro,summarization,3487,512,452,7,false,true,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-pro,rag,4080,4096,482,1,false,true,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-3.5-turbo,vision,1364,0,537,5,false,true,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o,summarization,2946,0,429,3,false,true,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-pro,tool_calling,654,4096,335,8,true,true,4,first
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-4o,summarization,3939,0,369,4,false,false,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-haiku-20240307,code_gen,870,0,969,7,false,true,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-3.5-turbo,vision,1567,0,400,3,false,true,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-3.5-turbo,chat_long,2404,1024,848,7,false,true,0,first
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o-mini,rag,2297,0,391,5,false,true,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-3.5-turbo,rag,3034,512,497,6,false,true,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-5-sonnet-20240620,tool_calling,544,4096,346,1,true,true,6,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,claude-3-haiku-20240307,summarization,5018,1024,376,3,false,true,0,first
11a61530-48e5-4a89-9b92-1c78b300705e,claude-3-haiku-20240307,summarization,3142,0,392,3,false,true,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gemini-1.5-pro,summarization,2836,0,421,2,false,true,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,claude-3-5-sonnet-20240620,chat_long,2545,0,850,1,false,false,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-flash,rag,2090,0,548,5,false,true,0,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,claude-3-5-sonnet-20240620,rag,2912,2048,532,4,false,true,0,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o,rag,4419,512,372,3,true,true,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-pro,code_gen,774,0,1226,8,false,true,0,first
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-flash,tool_calling,369,0,335,6,true,true,1,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-5-sonnet-20240620,summarization,4850,0,450,7,false,false,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gemini-1.5-flash,tool_calling,903,2048,216,1,true,true,6,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gemini-1.5-flash,code_gen,1277,4096,890,3,false,false,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,claude-3-haiku-20240307,tool_calling,506,0,324,2,true,true,5,first
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-3.5-turbo,chat_long,2732,0,621,5,false,false,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-pro,chat_short,152,0,138,6,false,false,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-pro,chat_short,97,4096,191,7,false,true,0,first
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-4o,code_gen,551,1024,1097,6,false,true,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-pro,rag,2732,0,466,4,false,false,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-3.5-turbo,vision,1840,0,451,2,false,true,0,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o-mini,code_gen,1149,0,728,8,false,true,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gemini-1.5-flash,tool_calling,380,0,205,5,true,false,5,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-pro,summarization,4380,4096,397,1,false,true,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gemini-1.5-flash,chat_long,3068,0,690,3,false,false,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-pro,vision,1909,0,388,6,false,true,0,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,claude-3-5-sonnet-20240620,vision,806,2048,595,7,true,true,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-flash,vision,1739,4096,482,3,false,true,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-4o-mini,code_gen,654,512,711,2,false,false,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-5-sonnet-20240620,summarization,5766,512,512,6,false,true,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-haiku-20240307,chat_short,93,0,195,4,true,true,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gemini-1.5-pro,code_gen,1243,0,1377,7,false,false,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o,tool_calling,878,0,270,6,true,true,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-5-sonnet-20240620,chat_short,126,0,240,1,false,false,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gemini-1.5-pro,code_gen,555,0,577,7,false,true,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gemini-1.5-pro,chat_short,78,512,273,7,false,true,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-4o,summarization,5748,0,414,4,false,false,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-haiku-20240307,vision,935,0,426,6,false,true,0,first
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-4o-mini,tool_calling,697,512,238,5,true,true,4,first
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-pro,summarization,3393,0,414,5,false,true,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-pro,summarization,4490,2048,342,2,false,true,0,first
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o-mini,chat_long,2912,0,533,3,false,true,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-4o-mini,code_gen,977,0,875,3,false,true,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-5-sonnet-20240620,tool_calling,445,0,353,5,true,false,5,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-pro,chat_long,2327,0,716,3,false,false,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,claude-3-haiku-20240307,chat_short,67,0,169,2,false,true,0,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o,tool_calling,905,1024,300,1,true,true,1,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-flash,chat_short,77,2048,157,8,true,true,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-3.5-turbo,vision,1045,0,567,7,false,false,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-haiku-20240307,vision,1433,4096,552,3,false,true,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-pro,chat_long,1485,0,758,6,false,true,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-pro,summarization,3132,4096,532,5,false,true,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o-mini,vision,1482,0,408,2,false,true,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-4o-mini,chat_short,65,4096,178,1,false,true,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o-mini,tool_calling,658,0,205,2,true,true,4,first
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-pro,vision,1576,2048,490,4,false,true,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,claude-3-haiku-20240307,tool_calling,724,1024,283,3,true,true,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,claude-3-5-sonnet-20240620,summarization,3893,0,471,4,false,false,0,first
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-3.5-turbo,code_gen,714,0,975,4,false,false,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-flash,rag,4606,4096,367,1,false,true,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-3.5-turbo,code_gen,484,1024,973,7,false,true,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,claude-3-5-sonnet-20240620,chat_long,3026,0,834,5,false,true,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,claude-3-5-sonnet-20240620,code_gen,909,0,1474,8,false,true,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-3.5-turbo,chat_short,79,0,159,1,false,true,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-4o-mini,chat_short,79,0,135,7,false,true,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o-mini,tool_calling,810,4096,201,7,true,true,0,first
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o-mini,chat_long,2200,1024,760,7,false,false,0,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-3.5-turbo,summarization,4343,1024,373,3,false,true,0,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o,vision,1913,0,583,2,false,true,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gemini-1.5-flash,chat_long,2457,0,648,2,false,true,0,first
11a61530-48e5-4a89-9b92-1c78b300705e,claude-3-5-sonnet-20240620,chat_long,2432,0,945,5,false,false,0,first
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,claude-3-5-sonnet-20240620,code_gen,529,0,1268,1,false,true,0,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-pro,code_gen,677,1024,1209,6,false,true,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,claude-3-5-sonnet-20240620,chat_short,85,0,200,6,false,true,0,first
11a61530-48e5-4a89-9b92-1c78b300705e,claude-3-haiku-20240307,tool_calling,558,2048,263,6,true,true,2,first
11a61530-48e5-4a89-9b92-1c78b300705e,claude-3-5-sonnet-20240620,rag,4461,0,422,2,true,false,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-4o-mini,vision,1565,512,535,5,false,false,0,first
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-pro,rag,1931,0,466,5,false,false,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-3.5-turbo,code_gen,983,0,833,1,false,true,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-4o,code_gen,528,1024,1174,7,false,true,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o-mini,chat_short,135,0,148,5,false,true,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-haiku-20240307,chat_long,1217,4096,606,5,false,true,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,claude-3-haiku-20240307,code_gen,616,0,1048,3,false,true,0,first
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-flash,code_gen,993,0,1089,4,false,true,0,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,claude-3-haiku-20240307,tool_calling,554,2048,258,5,true,true,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o,vision,983,1024,475,5,false,true,0,tool_response
